Months,DIATO_DCLR,DINO_DCLR,HAPTO_DCLR,GREEN_DCLR,PROKAR_DCLR,PROCHLO_DCLR,DIATO_TREND,DINO_TREND,HAPTO_TREND,GREEN_TREND,PROKAR_TREND,PROCHLO_TREND
2006-08-01,-0.2445006992192251,0.14760390056992587,0.08687748156902655,-0.0308089320930047,0.26609014773790474,-0.2252618985646274,0.25271960753895417,-0.23381099392042864,-0.6347477174719451,-1.016829879962341,1.7865615501562453,-0.21976507388172173
2006-09-01,-0.680316350155152,-0.12153046081890848,-0.038925185159467884,0.1965675653191695,0.5232319180784918,0.1209725127358671,0.24146892612078702,-0.2371957743700332,-0.6334639834290597,-1.0172131030656253,1.802301904166157,-0.2151069955209
2006-10-01,-0.48558037665518294,-0.256965088038593,-0.1648519012345392,0.1961127917452532,0.4885038644087487,0.22278070977431325,0.2316513684004382,-0.23950200310379702,-0.6324113590210699,-1.0182117251148322,1.817544404152946,-0.20954038013163861
2006-11-01,-0.4596174984908317,-0.19230678614599436,-0.3536199740770553,0.15969324996554649,0.5033849682344474,0.34246604051388746,0.22414486853588975,-0.24041254340798834,-0.6318820404952797,-1.0199658788378025,1.8306329042798235,-0.20338243494251437
2006-12-01,0.04575581474955791,-0.09734892106572372,-0.13888694511600386,-0.06709174899968585,0.0705627378175666,0.18700906261428896,0.21885122310364624,-0.24007483033095942,-0.6319248144360515,-1.0224282167411742,1.840626067505195,-0.19703427625053627
2007-01-01,0.2738833195734145,0.012416505261293221,-0.14868776753175833,-0.166642623766935,-0.15207059302945775,0.1811011594934434,0.2158508292623013,-0.23866064753730903,-0.6324638825326746,-1.025435009664505,1.84770468503502,-0.19075971756942972
2007-02-01,0.3122740217993969,0.012494418593561046,0.026075407601055648,-0.13076824759471162,-0.3134980462153141,0.09342244581601208,0.21511960144849018,-0.2361796466145608,-0.6332223190670161,-1.028932705302369,1.8522121633278061,-0.1849826973694045
2007-03-01,0.10420238367060586,-0.024817585953943896,0.07629109175332849,0.02410091935983894,-0.222626664528488,0.0428498556986586,0.2164216680560409,-0.23248141404478906,-0.6340505181028909,-1.0331044610067344,1.8539852634536391,-0.18049347234626487
2007-04-01,0.5693046572216857,0.03907328133014334,0.09383467598883763,0.20248817155082874,-0.6864835010890987,-0.21821728500239662,0.21877347149403353,-0.2275809331131004,-0.6349966686424733,-1.0383008706371681,1.852540184903253,-0.17772623544016672
2007-05-01,0.08460570396786185,0.1229028173877765,0.03279021157748829,0.023629706444513343,-0.15648543924090974,-0.10744300013673025,0.22192796550163138,-0.22178896637648401,-0.635790783436125,-1.0443028818123417,1.8475118670696857,-0.17657525228688398
2007-06-01,-0.2591335130218936,0.07331293138495029,0.15798571482201607,0.11211735592665983,0.12221636469477126,-0.2064988538065039,0.2263524925222493,-0.21531176217214462,-0.6356831738361043,-1.0498285980851232,1.838914786274982,-0.17699948205544502
2007-07-01,0.20373473449224844,0.003375024263082426,-0.008479709826679028,-0.04665267061294722,0.09789387055125406,-0.24987124886695866,0.23237874996287208,-0.2083670808586382,-0.6342712829532375,-1.0537563941060488,1.8272204659195657,-0.17863446011453002
2007-08-01,-0.12892853506762397,0.1458010042864574,0.027147149392992675,-0.11322233614261579,0.25829789711303397,-0.18909517958224428,0.2398153913225804,-0.201578551715397,-0.6313480964779908,-1.056184874958442,1.813382440088697,-0.1808299867349872
2007-09-01,-0.3409249717892232,-0.058501631574812335,-0.024756401459137795,0.010395091546486795,0.4086280487530016,0.0051598645236848595,0.24824822256846735,-0.1953193094218637,-0.6272766344744508,-1.056954864655909,1.7990218737705486,-0.18270273426572642
2007-10-01,-0.5766968581331028,-0.1511488455385852,-0.1819503531997757,0.04542248718351194,0.5847713163989811,0.2796022532889707,0.256810991145423,-0.18998056296820154,-0.6226030751360684,-1.0558799269973185,1.786218912509355,-0.1834668432634796
2007-11-01,-0.3588140143410464,-0.21971900420021398,-0.20109944565600701,0.17392466476268564,0.36216903812622936,0.24353876130835234,0.2649398785551835,-0.1865082252543989,-0.6176055010449628,-1.052851428536625,1.7761917784111072,-0.18314605178381554
2007-12-01,0.18800660988290713,-0.10104039199245056,-0.17839459954799242,0.2311596463671759,-0.15393178705452848,0.014200522344888375,0.27209655388475734,-0.185439366714436,-0.6125549879144844,-1.0483458236574628,1.769318862977739,-0.18267123492665585
2008-01-01,0.21019623446131652,0.09621456895986612,-0.5999781262663116,-0.3500502409740299,0.23125946142179143,0.4123581023973674,0.277509137669923,-0.1863476180957114,-0.6071715943292606,-1.0431622318994598,1.7653836430216072,-0.18319352608688627
2008-02-01,0.3572278073550892,0.06516582820086039,-0.34401361080566184,-0.2520141662063984,-0.14286684425833454,0.3165009857144453,0.2802044631385465,-0.1885160123579312,-0.601392615255962,-1.0377329298541147,1.7641174371885584,-0.1847846171601822
2008-03-01,0.3751996897801702,0.1077853398995012,0.02315398021024945,-0.06864836809154867,-0.4451983916373395,0.007707749838967303,0.2798143562665435,-0.19154301531554932,-0.5955300855092119,-1.0320347682627422,1.7649044387209065,-0.1868700096848007
2008-04-01,0.5866449853700796,0.21399572875352182,0.2660638909921704,0.0035171534011605443,-0.7684528888083894,-0.3017688697085429,0.2768236067523176,-0.19506224759736937,-0.5898473378982657,-1.0257220523962618,1.7674628974972362,-0.18859253596625478
2008-05-01,0.21824843688079124,0.06929449476830725,0.28364560131681005,0.3760703501946576,-0.43939307778461667,-0.5078658053759496,0.27198316904168485,-0.19870950029144968,-0.5845247530270841,-1.0189103370459616,1.771442283479403,-0.1892902573002372
2008-06-01,-0.17399529779582906,-0.020570335892742216,0.1539222371021673,0.12021763085735719,0.06471037764277592,-0.1442846119137291,0.2661866007025486,-0.20233716694870452,-0.5798339126410494,-1.0125445801331237,1.776499661277399,-0.18907194151069456
2008-07-01,-0.3191214740948911,0.02814441561481268,0.18130704997773642,0.13749835879637232,0.2236605190896022,-0.25148886938363246,0.2597499453111068,-0.20602338858079264,-0.5758656851782059,-1.0069853275438059,1.7825731858341325,-0.18883265763201634
2008-08-01,-0.48301347327153993,0.028239099715336655,0.12191993279154596,0.0799881167779098,0.3909052274201475,-0.13803890343339997,0.25270192888495,-0.210020490334375,-0.5732375851534095,-1.0026748467955962,1.790076842937262,-0.18904487630117464
2008-09-01,-0.588475174962971,-0.0676988586599095,-0.11977127606036837,0.02542535177023679,0.5605954322864231,0.1899245256265889,0.24490311393003275,-0.21441031027489899,-0.5730755904683922,-1.0003910925755837,1.7989514213321456,-0.18979746026831942
2008-10-01,-0.5500435633759403,-0.13039075643963086,-0.11966416435846318,0.025200114538720834,0.5292090859025782,0.2456892837327353,0.23654286647303083,-0.21902251216028099,-0.5751754398587473,-1.000105978621885,1.8076081864597944,-0.19169027447711712
2008-11-01,-0.4001074089190672,-0.21906966591134028,-0.13455564345185403,0.2352775052721456,0.34235340038543866,0.17610181262467725,0.22846381638626478,-0.2232425462879568,-0.5784566049789486,-1.0005932463676717,1.8145974852857498,-0.19506277697567886
2008-12-01,0.1357516706026848,-0.16483805942486274,-0.09746539443393279,0.08073631551704916,-0.03295131906634565,0.07876678680540719,0.22109042017000718,-0.22662476416533853,-0.581967417846689,-1.000908984967821,1.8196678234684318,-0.19932338841971248
2009-01-01,0.4381698286006952,0.03386316187876781,-0.12345871379860276,-0.21656912557952482,-0.27195631850015567,0.13995116739882033,0.2149662166888715,-0.2293202167570653,-0.5853945443232667,-1.0012797888054712,1.8225900651441096,-0.20390769089362687
2009-02-01,0.2761295795215666,0.15529001863069516,-0.20387471217324674,-0.3770656883538426,-0.14113005769656153,0.2906508600713892,0.211118821449775,-0.23154409188449937,-0.5884716628474851,-1.0016057199316855,1.8228391232228591,-0.20837482741104452
2009-03-01,0.34502246327922487,0.1444331403465463,-0.17851763738201884,-0.2473766184244308,-0.2684422029276618,0.20488085510834025,0.2100020683525884,-0.2334232095588836,-0.5912101693396442,-1.0017219542668554,1.820688489012519,-0.21179052778091836
2009-04-01,0.2688342320704341,0.13674697468957867,0.3561717745461488,0.28968669012551884,-0.6918280817246483,-0.359611589707032,0.21128036832356767,-0.23513247203020352,-0.5934714655585787,-1.0014343326574018,1.8170131976320478,-0.21398263172997734
2009-05-01,-0.07713996134283632,0.05505571033258044,0.26254691355129517,0.3781509869634155,-0.3293281667043479,-0.28928548280010685,0.2143438166197645,-0.23663268981762364,-0.5952670255052553,-1.0007584045186553,1.8130052725759642,-0.2153833732655953
2009-06-01,-0.21616232831303447,0.08459871268759284,0.17377237426047878,0.0456653287478437,0.11473229083907346,-0.2026063782219543,0.21824670357234754,-0.23777288765979113,-0.5968412133602614,-0.9998707208100795,1.80985704535618,-0.2162679769585663
2009-07-01,0.19781938454653905,-0.046275401436820775,0.19310608505747262,0.04912575565310783,0.01151021023898057,-0.40528603405927927,0.22303901123173617,-0.2384527405402936,-0.5987046756961367,-0.9989022827653208,1.807983879281578,-0.21703668140694882
2009-08-01,-0.07736204823891715,0.06306673723168663,0.05071911784170913,0.03947029129906543,0.2095659368401589,-0.2854600349737029,0.22933186280176934,-0.2383142368767502,-0.6010009179227913,-0.9977441498704079,1.806769015424202,-0.21840881756319824
2009-09-01,-0.7188226271407906,-0.042194381429277276,-0.08766080915528231,0.07919477229974213,0.5407836863421318,0.22869935908347624,0.23664914999349293,-0.23714418977959503,-0.6030269643046539,-0.9957286743429146,1.8057110815015638,-0.2207429045034679
2009-10-01,-0.6898920335522901,-0.22513563366647396,-0.2765990980367266,0.2285135551254248,0.5830954980596358,0.3800177120704303,0.24412447577907265,-0.23525141535288263,-0.6045023289879409,-0.9923355179621514,1.8049667246798804,-0.22340621462903767
2009-11-01,-0.23738007167213496,-0.3073860633597304,-0.0023496899792850114,0.20337137575611094,0.19483904869277732,0.14890540056226217,0.25165125907975805,-0.2331052091463352,-0.6058208464316563,-0.9882571228534803,1.8045534660921054,-0.22563211020420548
2009-12-01,0.2788822312719901,-0.090087568140807,-0.32896343638282627,-0.12830626492409822,-0.0012612489882234033,0.26973628716396486,0.2590085819505636,-0.2308998057168163,-0.6075981757757649,-0.9842068580926603,1.8042314449743266,-0.22700352084364617
2010-01-01,0.49167997229998067,-0.02855593216507539,-0.0584603649162969,-0.162861265864794,-0.3602107504122617,0.11840834105844726,0.2650418756097083,-0.2288029354453724,-0.6099545941964947,-0.9802407606468457,1.8036880907708637,-0.2274584995335698
2010-02-01,0.4338938641015679,0.04843705939939388,0.01607236462500777,-0.18261173211724874,-0.4609229517995039,0.14513139579078313,0.2694171110839957,-0.22686843226718248,-0.6127523218685847,-0.976334494201924,1.8029513236377102,-0.22731158349066574
2010-03-01,0.2674820352338629,0.16130660957202966,-0.22252067538864895,-0.25452483037953744,-0.18087493982424696,0.22913180078654088,0.27243083830360687,-0.22507085131116042,-0.6158308960073506,-0.9725301060484721,1.8024478861722075,-0.22696591009106454
2010-04-01,0.48412893162667847,0.19409689452359652,0.023434073035363656,-0.1262930329336896,-0.5490209673981257,-0.02634589885382349,0.2746811066053236,-0.22330215769287232,-0.6194613699824246,-0.968980984966524,1.802156872040439,-0.22655895869040454
2010-05-01,0.41542161234982056,0.1425136379829824,0.21413290581806274,0.10593974259349169,-0.492963991075525,-0.38504390766883234,0.2764621334064833,-0.2215367847760815,-0.624405645520929,-0.9656992219820176,1.8015466981785648,-0.2265416807707119
2010-06-01,-0.15011988340932764,0.1967862588552438,0.3210939846295902,-0.015629795360114506,-0.038792529377544134,-0.3133380353378477,0.2779504037588668,-0.21990088028736404,-0.6311774989121208,-0.9624125154514851,1.7998421511599356,-0.22725938242531604
2010-07-01,-0.3492204511784883,0.05375628597754953,0.27362570191504576,0.139730103310888,0.15466618675311208,-0.27255782677810714,0.2787158046329664,-0.21866997349986156,-0.6392492009116534,-0.9586393337040511,1.796911287758783,-0.22829559154576706
2010-08-01,-0.3050385627947234,0.0359956105679815,0.13653881850222657,0.0246549727356213,0.2925141124587321,-0.1846649514698381,0.2778116018816246,-0.21826389160720785,-0.6474692233779442,-0.9542176670095538,1.7927327498569476,-0.22916575603449219
2010-09-01,-0.5498809622723981,-0.057229086040018765,-0.10696041580513606,0.044963152846822715,0.5114766592493223,0.15763065202140797,0.2753737921635359,-0.21902654586828973,-0.6552950254344914,-0.9492857186466425,1.787687773225272,-0.2295758748639983
2010-10-01,-0.5207723243642542,-0.15897427711336984,-0.0703323367726391,0.02140660521041445,0.46226008231834265,0.26641225072150615,0.27175891337669633,-0.22135228271011304,-0.6625185532632628,-0.9438483690892596,1.7830236087782987,-0.22913061467651338
2010-11-01,-0.253214251346151,-0.19178791161260525,-0.10006507803804326,0.12624855897936665,0.19658078448432476,0.22223789753310813,0.2662234202187127,-0.22506414614710715,-0.6688108103122685,-0.9380995446085476,1.780410570734201,-0.22719317490429736
2010-12-01,-0.151309205515283,-0.11051030295047094,-0.14865160063704233,-0.051126278908222224,0.20116984556936565,0.26042754244165284,0.25843597701183757,-0.23031159426890183,-0.6744057393917056,-0.9322898431992066,1.7806566067465628,-0.22360774830036212
2011-01-01,0.7082130350157332,0.12454197179731491,-0.28777575918063675,-0.434536043148064,-0.4045356829442979,0.2940924784599506,0.2492956911759752,-0.23675467122462612,-0.6797497160568138,-0.9267165944370109,1.7833098560696723,-0.2186366347768093
2011-02-01,0.4153013342950414,0.0768502560885059,0.07114604515913789,-0.28960244872537894,-0.4067390867461676,0.1330438999288613,0.2397148262656893,-0.24360695818603484,-0.6846137843635427,-0.9217388240059111,1.7874795060263833,-0.21278233027495727
2011-03-01,0.3001797494398655,0.1466052484480988,0.026597495954377756,-0.3108222807791021,-0.3338429940062505,0.17128278094301064,0.2305719377047185,-0.2504210661083464,-0.6883775371121895,-0.9173567871813156,1.7925701180276619,-0.20669069682825505
2011-04-01,0.44376370517359226,0.17543273478052201,0.27027077323235155,0.03715669064229636,-0.6973665922077188,-0.22925731162104335,0.22167904595639962,-0.2573260401069359,-0.6909622938181728,-0.9134560237525747,1.7988887690986826,-0.20019541761568713
2011-05-01,0.24122557129731131,0.1487962331582182,0.4798135504718861,0.13252624862011161,-0.565083569268934,-0.43727803427859324,0.21175345424056272,-0.26505613756733704,-0.6923922884853293,-0.9097894366669833,1.8070711327045443,-0.19290064073692995
2011-06-01,0.2774925546919733,0.24079196558361252,0.17206355845061058,-0.24406757903458956,-0.11857004895327175,-0.32771045073833516,0.1991794632604491,-0.2748209580064413,-0.6931428258143707,-0.9060069299989674,1.81766932635562,-0.1841558392998665
2011-07-01,-0.15918138614197153,0.06872255420057953,0.2754764873958587,0.07611569787538307,0.06340329050014591,-0.3245366438299957,0.18148208392612963,-0.2891790436902691,-0.6936951383204213,-0.901940123012591,1.8311097913459689,-0.17317686216171724
2011-08-01,-0.3910226952203922,-0.022103282461923564,0.23604794131904866,0.1770982108836276,0.2115495254007425,-0.21156969992110297,0.1565237385069519,-0.31556253938717704,-0.6938257453575063,-0.8972181502852191,1.8475956425964577,-0.1589838865160897
2011-09-01,-0.5485498837438636,0.03889100263836969,-0.05270335763540724,-0.028139620838380626,0.4578497923738579,0.13265206720542394,0.12441815751858995,-0.3549196096302563,-0.6929082369194756,-0.8925234495244915,1.8660233114552949,-0.1399467585353033
2011-10-01,-0.3818375746843533,-0.04256513160116898,-0.13339370828110614,0.00561672530604956,0.38375454065093767,0.16842514860964128,0.08977498405697397,-0.3948382082267995,-0.6904060724408547,-0.8889218702163709,1.8839249283908153,-0.11083558407813324
2011-11-01,-0.16279182471825085,0.017367140156079795,-0.12772344386562742,-0.1069197903178806,0.2731961572677546,0.10687176147792449,0.05676753479216888,-0.4307292985120928,-0.6853521798152369,-0.8866320039045824,1.8995092866727277,-0.06858243824122687
2011-12-01,0.5600555713334128,0.2435819618275594,-0.054924108716539834,-0.2989334166833809,-0.33707945701731123,-0.1127005507437403,0.026974515703925662,-0.463924874801999,-0.6771985100110106,-0.8855805552573163,1.9125379636786977,-0.020509325945206814
2012-01-01,0.742793832282479,0.39440689581207916,-0.3342024007123639,-0.6872745409836509,-0.13264721372370664,0.016923427325163398,-0.0006474014355019515,-0.495670384936851,-0.666897926151118,-0.8854172272513704,1.92417020400815,0.0257048781967168
2012-02-01,-0.12121988673470896,-0.6604258992266374,-0.07149212160913422,0.17583011658937417,0.10765622067553192,0.5696515703055746,-0.027436161427130252,-0.5269841256092361,-0.6562184367726519,-0.885857571115094,1.9353422433808858,0.06849994684927464
2012-03-01,-0.13497531089276513,-0.809321197670027,-0.32549342517387575,0.039733461830954796,0.37099137599091697,0.8590650959147962,-0.05424812818863107,-0.5589631046946805,-0.6461685069972668,-0.8866365215749344,1.9461081013646349,0.10835065772951863
2012-04-01,0.19901590448955597,-0.3282534014987092,-0.12425746293081032,0.08820595058385582,-0.18371881039541793,0.34900781975152567,-0.08197060454374727,-0.5925000504458396,-0.6368110635539405,-0.8872609199723679,1.9564381515581128,0.14632934351432064
2012-05-01,-0.009716494104000509,0.048536712073001365,0.09666044348265612,0.15313045118774005,-0.32992159805728916,0.04131048541789212,-0.11148608995007907,-0.6292815061700021,-0.6279689773324224,-0.8873112548232736,1.9671293016287956,0.18513062778000017
